datetime;hour;min;hourmin;count0;count2;perc0;perc2;dec;lbl
201308151837;18;37;1837;1;0;1;0;2;0
201308061406;14;06;1406;1;0;1;0;2;0
201308061400;14;00;1400;2;0;1;0;2;0
201308151833;18;33;1833;1;0;1;0;2;0
201307081448;14;48;1448;1;0;1;0;2;0
201306261330;13;30;1330;11;2;0.85;0.15;0;0
201307121752;17;52;1752;1;0;1;0;2;0
201307121753;17;53;1753;1;0;1;0;2;0
201307161934;19;34;1934;2;0;1;0;2;0
201308161330;13;30;1330;11;3;0.79;0.21;0;0
201308051511;15;11;1511;1;0;1;0;2;0
201306251646;16;46;1646;1;0;1;0;2;0
201308061434;14;34;1434;1;0;1;0;2;0
201307301554;15;54;1554;1;0;1;0;2;0
201306251844;18;44;1844;1;0;1;0;2;0
201306201515;15;15;1515;1;0;1;0;2;0
201308051900;19;00;1900;1;0;1;0;2;0
201306121700;17;00;1700;1;0;1;0;2;0
201306121702;17;02;1702;1;0;1;0;2;0
201307011531;15;31;1531;1;0;1;0;2;0
